OBJECTID;PAR_ID;PAR_NUM;Shape_Length;Shape_Area;geometry;OWNER;Freguesia;Municipio;Ilha
41;19610700.0;2,98622E+12;81.09182979955112;326.16838427652624;MULTIPOLYGON (((298418.2592000002 3621926.9521999992, 298420.5948999999 3621923.1567, 298420.5455 3621923.1280000005, 298421.65500000026 3621921.912799999, 298422.7396999998 3621920.7248, 298424.3448999999 3621918.9667000007, 298424.3211000003 3621918.9495, 298424.12509999983 3621918.7360999994, 298419.7729000002 3621913.9978, 298403.5999999996 3621896.3900000006, 298403.4930999996 3621897.0163000003, 298403.44350000005 3621896.9645000007, 298403.43090000004 3621897.3805, 298403.2564000003 3621898.4026999995, 298399.7269000001 3621912.6970000006, 298418.25 3621926.8900000006, 298418.2592000002 3621926.9521999992)));20;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
42;7352082.0;2,9962E+12;42.96474872389115;82.37038561831392;MULTIPOLYGON (((298664.06740000006 3620965.3036, 298664.1900000004 3620965.25, 298669.29000000004 3620963.1500000004, 298669.4763000002 3620963.0080999993, 298656.30370000005 3620951.9431999996, 298655.1542999996 3620953.2741, 298655.35140000004 3620953.4528, 298653.0491000004 3620955.9924, 298664.06740000006 3620965.3036)));64;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
43;9963353.0;2,9962E+12;321.95940728333846;3076.1174759589294;MULTIPOLYGON (((298840.5999999996 3620966.0600000005, 298870.95999999996 3620965.9499999993, 298870.9687000001 3620965.951300001, 298871.48000000045 3620965.8923000004, 298883.3399 3620960.032299999, 298883.6015999997 3620959.897500001, 298883.6699000001 3620959.862299999, 298883.74990000017 3620959.9123, 298885.38329999987 3620960.9214999992, 298886.2098000003 3620961.4322999995, 298887.5798000004 3620962.9722000007, 298892.60979999974 3620964.3222000003, 298897.0398000004 3620964.1121999994, 298895.9093000004 3620965.6304, 298897.6398 3620965.7821999993, 298916.0395999998 3620957.382200001, 298928.2396 3620962.5822, 298929.3080000002 3620961.2161999997, 298928.2000000002 3620953.460000001, 298938.31209999975 3620939.4814999998, 298938.30960000027 3620939.4802, 298938.3099999996 3620939.4800000004, 298941.78000000026 3620933.960000001, 298940.98000000045 3620932.960000001, 298930.9554000003 3620935.7553000003, 298930.8121999996 3620935.6828000005, 298930.5999999996 3620935.76, 298916.2000000002 3620941.460000001, 298910.5 3620936.3599999994, 298919.2000000002 3620929.460000001, 298921.5999999996 3620929.460000001, 298922.3934000004 3620929.3638000004, 298927.36280000024 3620923.0392000005, 298927.0094999997 3620921.7805000003, 298932.6656999998 3620915.558599999, 298921.7433000002 3620901.4032000005, 298907.38960000034 3620904.3325999994, 298898.9896999998 3620912.1326, 298876.99170000013 3620934.8805, 298876.9877000004 3620934.8824000005, 298870.53000000026 3620941.6899999995, 298869.8437000001 3620940.9981999993, 298868.5 3620941.9499999993, 298859.9000000004 3620946.75, 298859.5379999997 3620946.8614000008, 298854.3521999996 3620952.3651, 298845.88329999987 3620961.3531, 298845.48419999983 3620961.776799999, 298844.93790000025 3620961.722100001, 298840.5999999996 3620966.0600000005)));60;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
44;7349450.0;2,98621E+12;124.40541420974508;852.3775461786821;MULTIPOLYGON (((297797.1135 3622311.7872, 297797.0756999999 3622311.937999999, 297797.0998999998 3622311.8653999995, 297831.41970000044 3622332.745100001, 297831.4190999996 3622332.75, 297831.4199999999 3622332.75, 297833.28000000026 3622321.6799999997, 297834.78000000026 3622314.6799999997, 297835.79700000025 3622310.9214999992, 297835.84219999984 3622310.9461000003, 297836.5800000001 3622309.24, 297816.01350000035 3622298.0358000007, 297803.0800000001 3622290.99, 297802.5674999999 3622292.6063, 297802.5800000001 3622292.6400000006, 297801.5800000001 3622296.09, 297797.1299999999 3622311.789999999, 297797.1135 3622311.7872)));6;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
45;7349916.0;2,97622E+12;44.279837507858886;117.99324034717176;MULTIPOLYGON (((297434.83019999973 3622114.215500001, 297437.58999999985 3622125.3499999996, 297447.1900000004 3622123.6500000004, 297443.3613 3622110.4703, 297440.65220000036 3622111.9387999997, 297440.65189999994 3622111.9374, 297434.83019999973 3622114.215500001)));94;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
46;7349957.0;2,97622E+12;73.43798004920761;218.22082499850313;MULTIPOLYGON (((297432.7368000001 3622108.3423999995, 297440.6299999999 3622104.2300000004, 297438.6299999999 3622100.33, 297453.03000000026 3622092.130000001, 297449.83100000024 3622084.6325000003, 297429.3300000001 3622097.83, 297432.7368000001 3622108.3423999995)));60;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
47;7350541.0;2,97622E+12;85.52429513888609;400.5706555920455;MULTIPOLYGON (((297235.4633999998 3621849.775699999, 297242.36170000024 3621856.0468000006, 297251.11259999964 3621847.6996, 297262.9325000001 3621834.319700001, 297248.15529999975 3621824.3435999993, 297247.87739999965 3621824.7896999996, 297235.4633999998 3621849.775699999)));64;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
48;22243397.0;2,99624E+12;104.04774889844433;514.0750000059604;MULTIPOLYGON (((298699.1299999999 3623720.3900000006, 298709.1299999999 3623725.99, 298710.3300000001 3623724.789999999, 298712.73000000045 3623726.789999999, 298717.1299999999 3623723.09, 298715.3300000001 3623720.99, 298715.73000000045 3623720.289999999, 298720.8300000001 3623717.789999999, 298719.8300000001 3623715.1899999995, 298724.8300000001 3623713.3900000006, 298723.1299999999 3623698.289999999, 298713.8300000001 3623698.59, 298705.6299999999 3623696.59, 298701.1299999999 3623700.289999999, 298705.53000000026 3623705.3900000006, 298703.03000000026 3623709.3900000006, 298705.3300000001 3623711.289999999, 298700.1299999999 3623716.1899999995, 298699.1299999999 3623720.3900000006)));49;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
49;19516342.0;2,97622E+12;158.83844075644544;958.0354472304406;MULTIPOLYGON (((297018.4905000003 3621859.5693999995, 297002.5999999996 3621860.3599999994, 297008.9000000004 3621924.3599999994, 297021.9045000002 3621925.0582, 297020.75299999956 3621889.4242000002, 297019.43259999994 3621872.2589, 297019.3947999999 3621871.7675, 297018.5784 3621861.5637, 297018.48929999955 3621860.449100001, 297018.4905000003 3621859.5693999995)));33;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
50;21338400.0;2,98622E+12;102.23858976646781;617.9091196343966;MULTIPOLYGON (((298304.8202999998 3621636.727600001, 298303.4500000002 3621640.6099999994, 298307.0499999998 3621649.6099999994, 298309.5685999999 3621654.3165000007, 298316.9500000002 3621668.1099999994, 298317.5499999998 3621668.91, 298317.8499999996 3621669.51, 298319.5449000001 3621669.9088000003, 298322.9500000002 3621670.710000001, 298326.75 3621669.210000001, 298331.0499999998 3621666.1099999994, 298332.9500000002 3621662.210000001, 298333.1465999996 3621661.2271999996, 298334.0499999998 3621656.710000001, 298335.4567999998 3621648.708799999, 298327.6945000002 3621645.7251999993, 298304.7599999998 3621636.91, 298304.8202999998 3621636.727600001)));44;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
51;7350365.0;2,97621E+12;275.5819641162374;4609.828518635665;MULTIPOLYGON (((297019.43259999994 3621872.2589, 297020.75299999956 3621889.4242000002, 297022.18230000045 3621933.6566000003, 297031.47420000006 3621935.1394999996, 297044.35419999994 3621938.1794000007, 297050.71300000045 3621937.3499999996, 297052.1741000004 3621937.1593999993, 297060.6640999997 3621936.3193999995, 297066.29399999976 3621935.9093999993, 297072.86400000006 3621934.8794, 297078.9238999998 3621933.1294, 297087.79389999993 3621929.3193999995, 297089.0338000003 3621929.0593999997, 297081.8038999997 3621912.239499999, 297081.76389999967 3621912.159499999, 297080.06149999984 3621906.6281000003, 297078.70320000034 3621898.7051999997, 297076.6659000004 3621891.6877999995, 297067.74450000003 3621862.8377, 297067.86000000034 3621862.7799999993, 297066.95660000015 3621859.8891000003, 297066.36000000034 3621857.9800000004, 297018.66000000015 3621850.1799999997, 297018.66000000015 3621851.3048, 297018.50189999957 3621851.275699999, 297018.48929999955 3621860.449100001, 297018.5784 3621861.5637, 297019.3947999999 3621871.7675, 297019.43259999994 3621872.2589)));53;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
52;7350544.0;2,97622E+12;183.44681525159652;1520.9887425341665;MULTIPOLYGON (((296952.69020000007 3621849.284600001, 296959.86450000014 3621845.3501999993, 296967.92449999973 3621841.450200001, 296973.1244000001 3621839.8902000003, 296980.14439999964 3621838.5901999995, 296992.1042999998 3621839.110200001, 297009.15309999976 3621842.1636999995, 297003.43759999983 3621830.3621999994, 296989.2647000002 3621800.6630000006, 296983.98500000034 3621803.1447, 296980.99430000037 3621804.5504, 296973.5444 3621811.6104000006, 296968.2243999997 3621816.7004000004, 296946.18460000027 3621835.5303000007, 296943.1146 3621840.0303000007, 296941.47950000037 3621842.4059999995, 296945.20999999996 3621847.369999999, 296946.70999999996 3621847.369999999, 296947.86000000034 3621848.7200000007, 296952.69020000007 3621849.284600001)));72;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
53;7350731.0;2,99621E+12;195.25639119431992;1087.357405012889;MULTIPOLYGON (((299006.9500000002 3621735.619999999, 298993.0499999998 3621744.119999999, 298981.25 3621732.0199999996, 298976.1500000004 3621741.119999999, 298969.4500000002 3621750.7200000007, 298966.4500000002 3621756.2200000007, 298960.3499999996 3621771.92, 298976.0499999998 3621789.619999999, 298989.9500000002 3621775.92, 298979.9500000002 3621765.619999999, 298990.25 3621755.2200000007, 298986.5499999998 3621750.8200000003, 298990.1500000004 3621746.42, 298995.0499999998 3621751.2200000007, 299011.37799999956 3621741.1720000003, 299007.25 3621735.7200000007, 299007.01779999956 3621735.5878999997, 299006.9500000002 3621735.619999999)));5;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
54;9354976.0;2,99621E+12;70.74539620060007;295.4901950119284;MULTIPOLYGON (((298878.69489999954 3621687.9507, 298878.6900000004 3621687.880000001, 298881.0524000004 3621683.9548000004, 298881.9400000004 3621682.4800000004, 298885.2400000002 3621678.83, 298885.44130000006 3621678.5799000002, 298885.4400000004 3621678.58, 298873.2400000002 3621671.6799999997, 298868.2400000002 3621669.7799999993, 298864.04000000004 3621668.880000001, 298861.38999999966 3621668.9299999997, 298859.29000000004 3621680.9299999997, 298878.69489999954 3621687.9507)));99;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
55;7351239.0;2,98622E+12;119.49113757985128;836.3155095965819;MULTIPOLYGON (((298471.0645000003 3621589.943600001, 298471.8099999996 3621588.08, 298471.82579999976 3621588.0188999996, 298466.70999999996 3621581.880000001, 298464.5099999998 3621578.9800000004, 298464.39049999975 3621578.635500001, 298462.8099999996 3621574.08, 298460.5099999998 3621574.880000001, 298458.7312000003 3621576.1033999994, 298444.4173999997 3621585.947899999, 298441.1030000001 3621588.1752000004, 298436.74760000035 3621591.102, 298436.7778000003 3621591.4365999997, 298436.73610000033 3621591.4264, 298436.20999999996 3621593.1799999997, 298436.5099999998 3621598.2799999993, 298437.3099999996 3621605.9800000004, 298438.8099999996 3621610.7799999993, 298440.20999999996 3621613.2799999993, 298440.7896999996 3621614.3235, 298441.70999999996 3621615.9800000004, 298443.9406000003 3621617.9132000003, 298444.70999999996 3621618.58, 298452.5449000001 3621609.731899999, 298455.5928999996 3621606.2898999993, 298455.8099999996 3621606.2799999993, 298461.8099999996 3621600.6799999997, 298467.7076000003 3621593.9913, 298470.0099999998 3621591.380000001, 298469.80480000004 3621591.4110000003, 298470.41000000015 3621590.7799999993, 298471.0645000003 3621589.943600001)));53;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
56;7351395.0;2,98622E+12;82.27155437289794;347.2989412298069;MULTIPOLYGON (((298519.6787999999 3621507.7920999993, 298518.9900000002 3621508.7300000004, 298518.38999999966 3621508.130000001, 298514.78369999956 3621513.3496000003, 298511.7922 3621511.432499999, 298508.08999999985 3621509.0600000005, 298508.0005000001 3621509.181500001, 298507.6189000001 3621509.6994000003, 298507.4900000002 3621509.630000001, 298503.1310999999 3621518.8432, 298503.04980000015 3621521.6856999993, 298503.0510999998 3621521.6862000003, 298503.0499999998 3621521.6899999995, 298502.26999999955 3621528.0299999993, 298517.1933000004 3621532.8727, 298517.1991999997 3621532.8746000007, 298517.9400000004 3621529.5, 298517.8936999999 3621528.0198999997, 298523.38999999966 3621513.130000001, 298523.44409999996 3621513.002699999, 298524.7929999996 3621509.8287000004, 298519.6787999999 3621507.7920999993)));38;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
57;20920997.0;2,98622E+12;63.0014932142603;166.97059632951346;MULTIPOLYGON (((298527.64740000013 3621504.6635999996, 298528.79000000004 3621502.7300000004, 298532.9900000002 3621491.5299999993, 298536.08999999985 3621483.5299999993, 298536.9500000002 3621481.369999999, 298532.4500000002 3621479.5700000003, 298531.9013 3621481.3358999994, 298531.88999999966 3621481.33, 298531.8673999999 3621481.389799999, 298531.6320000002 3621482.013699999, 298531.4844000004 3621481.9804, 298525.29000000004 3621491.5299999993, 298525.2829999998 3621491.5187999997, 298525.18599999975 3621491.7520000003, 298520.1900000004 3621500.5299999993, 298521.2591000004 3621501.190300001, 298521.25289999973 3621501.2051999997, 298521.37260000035 3621501.260399999, 298523.5071999999 3621502.5789, 298523.5066999998 3621502.5796000008, 298523.5099999998 3621502.58, 298527.64740000013 3621504.6635999996)));15;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
58;7351984.0;2,9962E+12;66.87281688920743;135.60882857546198;MULTIPOLYGON (((298811.78390000015 3621143.155200001, 298812.70999999996 3621142.9700000007, 298810.11000000034 3621136.9700000007, 298808.8099999996 3621132.67, 298808.3099999996 3621128.2699999996, 298808.4922000002 3621125.4454999994, 298808.64070000034 3621125.021299999, 298807.24370000046 3621121.296, 298807.3099999996 3621121.17, 298804.11000000034 3621115.869999999, 298803.983 3621115.9418, 298797.81510000024 3621120.017999999, 298799.49629999977 3621122.7849000003, 298800.20999999996 3621123.5700000003, 298802.20999999996 3621126.4700000007, 298805.91000000015 3621134.7699999996, 298810.11000000034 3621144.0700000003, 298810.0656000003 3621144.1852, 298810.7625000002 3621143.852600001, 298811.11060000025 3621143.6570999995, 298811.82660000026 3621143.254899999, 298811.78390000015 3621143.155200001)));95;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
59;7352053.0;2,9962E+12;179.80404199304283;915.7158421996288;MULTIPOLYGON (((298719.5800999999 3621002.4855000004, 298714.9933000002 3620999.6186999995, 298715.0011 3620999.5524000004, 298719.75100000016 3620997.8423999995, 298725.07100000046 3620994.9924, 298728.00409999955 3620993.2814000007, 298728.0758999996 3620993.347100001, 298728.11099999957 3620993.282400001, 298726.45969999954 3620991.8670000006, 298725.45100000035 3620991.0023999996, 298725.3607999999 3620990.8606000002, 298724.1210000003 3620988.9124, 298721.2709999997 3620985.6823999994, 298720.24459999986 3620984.6559999995, 298719.68680000026 3620984.0983000007, 298719.6500000004 3620984.16, 298715.6500000004 3620988.460000001, 298711.75 3620990.76, 298703.1500000004 3620994.3599999994, 298694.3499999996 3620996.960000001, 298693.0499999998 3620998.460000001, 298688.0362999998 3621008.6633, 298691.0613000002 3621011.3323, 298691.09860000014 3621011.4158999994, 298683.7812999999 3621014.3923000004, 298689.5412999997 3621021.452299999, 298696.7876000004 3621015.2399000004, 298702.41220000014 3621010.4179999996, 298721.84889999963 3621022.3367, 298722.0499999998 3621022.460000001, 298726.9500000002 3621018.26, 298726.49540000036 3621017.941400001, 298726.42090000026 3621017.8891000003, 298726.46549999993 3621017.8444999997, 298726.5389999999 3621017.9002, 298727.8499999996 3621016.66, 298733.75 3621020.8599999994, 298733.7527999999 3621020.863500001, 298734.7675999999 3621019.3805, 298734.92449999973 3621019.2832999993, 298734.79200000037 3621019.1833999995, 298736.2810000004 3621016.6522000004, 298733.8841000004 3621014.9744000006, 298733.74760000035 3621014.878900001, 298733.5274 3621014.7247, 298733.56769999955 3621014.698999999, 298733.7178999996 3621014.6031, 298730.9276999999 3621011.2896999996, 298730.9442999996 3621011.2782000005, 298719.5800999999 3621002.4855000004)));79;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
60;7352057.0;2,98621E+12;87.49384236175216;345.89259120571216;MULTIPOLYGON (((298607.6518000001 3621018.3224, 298604.05179999955 3621014.3225, 298592.47979999986 3621022.8592000008, 298598.8783 3621034.7884, 298610.70859999955 3621027.144200001, 298612.6518000001 3621025.3224, 298616.6518000001 3621023.3224, 298617.05179999955 3621023.1224000007, 298617.3757999996 3621022.9333999995, 298617.4752000002 3621023.0813999996, 298623.36369999964 3621021.3578999992, 298625.4143000003 3621020.0096000005, 298622.31290000025 3621013.6657, 298622.0516999997 3621013.7224000003, 298617.05179999955 3621013.522500001, 298612.24980000034 3621015.301000001, 298612.4782999996 3621015.6411000006, 298607.6518000001 3621018.3224)));10;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
61;7352072.0;2,9962E+12;94.72816361529829;460.6506486542522;MULTIPOLYGON (((298756.01070000045 3620971.7424999997, 298741.69010000024 3620971.7424999997, 298741.58160000015 3620972.3584000003, 298740.4798999997 3620978.6148000006, 298740.5499999998 3620978.7200000007, 298739.97750000004 3620985.0176999997, 298739.9500000002 3620985.3200000003, 298739.8898 3620985.478, 298738.3499999996 3620989.5199999996, 298731.78110000025 3620995.7135000005, 298731.3499999996 3620996.119999999, 298731.31180000026 3620996.0808000006, 298731.1765999999 3620996.1865999997, 298741.3995000003 3621005.548699999, 298741.61089999974 3621005.7423, 298746.2109000003 3621001.542300001, 298752.21079999954 3620990.1423000004, 298753.2078999998 3620988.0056999996, 298755.2982000001 3620982.7052999996, 298755.8108000001 3620980.1424000002, 298755.81070000026 3620975.7424, 298756.01070000045 3620971.7424999997)));51;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
62;7352155.0;2,9962E+12;139.04187718045253;1056.5502262189605;MULTIPOLYGON (((298844.58389999997 3620813.6937000006, 298844.7000000002 3620813.9000000004, 298846.77890000027 3620812.3061999995, 298846.8192999996 3620812.3605000004, 298854.5700000003 3620806.16, 298857.6699999999 3620802.66, 298857.5661000004 3620802.6197999995, 298859.5153999999 3620800.399700001, 298854.3700000001 3620789.76, 298854.3672000002 3620789.7249999996, 298854.3499999996 3620789.74, 298842.0499999998 3620764.34, 298841.9556 3620763.7972999997, 298837.60610000044 3620766.0091999993, 298827.0290000001 3620770.4024, 298827.0290999999 3620770.405099999, 298824.6808000002 3620771.6696000006, 298827.8700000001 3620803.960000001, 298827.767 3620803.9788000006, 298827.7999999998 3620804, 298827.86089999974 3620804.2315999996, 298827.7999999998 3620804.3000000007, 298828.0088999998 3620804.7937000003, 298828.9000000004 3620806.9000000004, 298828.9000000004 3620807.5, 298838.8306999998 3620803.4657000005, 298844.58389999997 3620813.6937000006)));25;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
63;16107807.0;2,99622E+12;116.14067745243496;764.1822642673126;MULTIPOLYGON (((299309.1882999996 3621968.9590000007, 299318.5290000001 3621975.9646000005, 299318.78160000034 3621975.6531000007, 299318.78000000026 3621975.67, 299337.8799999999 3621955.7699999996, 299336.4764999999 3621953.807, 299333.0499999998 3621952.1400000006, 299327.6500000004 3621946.039999999, 299322.5257000001 3621934.534499999, 299309.7790000001 3621948.3148, 299306.96109999996 3621951.8127999995, 299307.75 3621953.039999999, 299300.07660000026 3621962.0732000005, 299300.25 3621962.24, 299305.1500000004 3621969.34, 299309.1882999996 3621968.9590000007)));39;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
64;21811800.0;2,98621E+12;130.4713703859222;677.6739604945752;MULTIPOLYGON (((297730.90639999975 3622197.4964000005, 297731.1299999999 3622197.9499999993, 297745.53000000026 3622193.75, 297745.4594999999 3622193.5273, 297743.41000000015 3622187.0500000007, 297743.4068999998 3622187.0430999994, 297735.73000000045 3622151.9000000004, 297735.4299999997 3622150.75, 297727.03000000026 3622149.1500000004, 297731.23000000045 3622165.5500000007, 297717.3300000001 3622169.9499999993, 297730.90639999975 3622197.4964000005)));91;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
65;7350763.0;2,98622E+12;123.31766292136865;911.9838167513584;MULTIPOLYGON (((298547.25659999996 3621736.49, 298547.2615 3621736.5045999996, 298524.7483000001 3621744.3608, 298538.7037000004 3621779.2491999995, 298538.7969000004 3621779.2114000004, 298538.8200000003 3621779.1899999995, 298550.6200000001 3621773.8900000006, 298560.73709999956 3621769.2765999995, 298560.73479999974 3621769.2709999997, 298561.09300000034 3621769.1142999995, 298562.51999999955 3621768.49, 298562.50989999995 3621768.4682, 298560.6207999997 3621764.375, 298558.3200000003 3621759.3900000006, 298551.6200000001 3621746.09, 298547.71999999974 3621736.49, 298547.25659999996 3621736.49)));5;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
66;7352194.0;2,9962E+12;236.905301353916;1733.5255790374658;MULTIPOLYGON (((298967.9319000002 3620729.3235, 298981.6699999999 3620732.3100000005, 298979.46999999974 3620743.710000001, 298985.0909000002 3620745.389799999, 298998.33860000037 3620697.423800001, 298998.73479999974 3620697.4048999995, 298998.2240000004 3620696.9734000005, 299007.09729999956 3620680.7795, 299009.8783999998 3620675.7039, 299006.87849999964 3620674.8038999997, 298998.68790000025 3620677.3066000007, 298996.0784999998 3620678.1039000005, 298988.48649999965 3620688.7891000006, 298988.40859999973 3620688.7238999996, 298985.15859999973 3620689.7039, 298984.0086000003 3620690.6739000008, 298979.9187000003 3620694.3238999993, 298974.65869999956 3620697.5939000007, 298970.9182000002 3620698.4669000003, 298968.96999999974 3620706.1099999994, 298951.6202999996 3620700.0977, 298951.3700000001 3620699.91, 298944.5700000003 3620697.710000001, 298940.1699999999 3620708.91, 298964.3700000001 3620725.710000001, 298963.61950000003 3620728.17, 298967.9299999997 3620729.3200000003, 298967.9319000002 3620729.3235)));78;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
67;22182706.0;3,00623E+12;145.1969348535874;1160.26575571677;MULTIPOLYGON (((299855.2977999998 3623586.9658000004, 299855.4000000004 3623587.0600000005, 299855.86670000013 3623586.7333000004, 299856.4000000004 3623586.3599999994, 299860.2000000002 3623582.8599999994, 299862.5 3623579.5600000005, 299865.2999999998 3623575.5600000005, 299867.27219999954 3623574.1587000005, 299872.2000000002 3623571.26, 299872.1189000001 3623571.2125000004, 299872.3088999996 3623571.1492, 299880.5089999996 3623551.507099999, 299878.25710000005 3623550.8901000004, 299873.8799999999 3623547.6999999993, 299873.72979999986 3623547.5461, 299865.78000000026 3623539.4000000004, 299865.98000000045 3623536.5, 299866.78000000026 3623532.8000000007, 299864.48000000045 3623531.9000000004, 299861.8799999999 3623531.5, 299858.98000000045 3623531.8000000007, 299856.48000000045 3623532.4000000004, 299848.9472000003 3623554.8662, 299845.9709000001 3623563.7430000007, 299841.2999999998 3623574.0600000005, 299855.2977999998 3623586.9658000004)));68;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
68;22296633.0;2,97621E+12;131.7917735067334;591.6153629254216;MULTIPOLYGON (((297529.21999999974 3621614.6099999994, 297542.1200000001 3621604.51, 297545.21999999974 3621603.6099999994, 297546.4199999999 3621579.8100000005, 297550.01999999955 3621575.210000001, 297551.02859999985 3621573.670499999, 297551.87739999965 3621572.375, 297551.9199999999 3621572.3100000005, 297548.8203999996 3621566.3446999993, 297546.6200000001 3621562.1099999994, 297545.48220000044 3621564.3632999994, 297544.4645999996 3621566.3784, 297541.51999999955 3621572.210000001, 297537.76240000036 3621577.1542000007, 297535.8200000003 3621579.710000001, 297526.12320000026 3621590.8614000008, 297525.8200000003 3621591.210000001, 297530.91050000023 3621596.1570999995, 297532.8027999997 3621598.2502999995, 297531.13100000005 3621600.2509000003, 297526.8200000003 3621605.41, 297529.9199999999 3621608.41, 297527.1200000001 3621610.91, 297529.21999999974 3621614.6099999994)));22;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
